                                                 bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableHash, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf, data_name, data_size, data_sorted,          op, payload_size, run_id, ycsb_range_len, ycsb_zipf,  time, cycle, instr, L1_miss, LLC_miss, br_miss, task, scale, IPC, CPU, GHz 
page-size-builds/-DPS_I=32768 -DPS_L=32768/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,              32768, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 9.090, 4082.603, 1190.185,  98.773,   62.287,  11.839, 909.021, 10000000.000, 0.292, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=4096/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 3.086, 3436.437, 1579.213, 112.010,   66.553,  14.607, 765.107, 4018639.000, 0.460, 0.996, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=4096/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 8.488, 3800.929, 1231.713, 107.316,   73.278,  13.353, 847.278, 10000000.000, 0.324, 0.998, 4.486 
page-size-builds/-DPS_I=32768 -DPS_L=4096/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.450, 2735.820, 1528.060,  71.136,   39.157,  16.275, 609.554, 4018639.000, 0.559, 1.000, 4.488 
page-size-builds/-DPS_I=32768 -DPS_L=4096/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 7.139, 3204.277, 1259.272,  56.895,   35.626,  13.353, 713.902, 10000000.000, 0.393, 1.000, 4.488 
page-size-builds/-DPS_I=32768 -DPS_L=4096/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.435, 2708.868, 1523.971,  70.611,   38.753,  16.254, 603.546, 4018639.000, 0.563, 0.996, 4.488 
page-size-builds/-DPS_I=32768 -DPS_L=4096/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.883, 3088.807, 1258.458,  56.974,   36.280,  13.327, 688.248, 10000000.000, 0.407, 1.000, 4.488 
page-size-builds/-DPS_I=32768 -DPS_L=4096/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 1.751, 1956.625, 1887.126,  51.227,   23.066,  16.043, 435.629, 4018639.000, 0.964, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=4096/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 5.091, 2286.485, 1238.134,  48.648,   27.789,  12.046, 509.098, 10000000.000, 0.542, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=4096/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.165, 2419.869, 1249.550,  72.334,   40.163,  15.922, 538.779, 4018639.000, 0.516, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=4096/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.572, 2946.131, 1053.430,  65.614,   41.662,  13.858, 656.322, 10000000.000, 0.358, 0.999, 4.489 
page-size-builds/-DPS_I=32768 -DPS_L=4096/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.454, 2739.997, 1522.870,  71.222,   39.040,  16.223, 610.514, 4018639.000, 0.556, 1.000, 4.488 
page-size-builds/-DPS_I=32768 -DPS_L=4096/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.825, 3061.948, 1258.394,  56.539,   35.469,  13.325, 682.395, 10000000.000, 0.411, 1.000, 4.487 
page-size-builds/-DPS_I=32768 -DPS_L=4096/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.374, 2640.271, 1561.797,  71.218,   39.207,  16.224, 588.798, 4018639.000, 0.592, 0.997, 4.484 
page-size-builds/-DPS_I=32768 -DPS_L=4096/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.847, 3070.073, 1296.505,  56.243,   35.512,  13.326, 684.391, 10000000.000, 0.422, 0.999, 4.486 
page-size-builds/-DPS_I=32768 -DPS_L=4096/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.575, 2872.963, 1327.426,  91.057,   48.503,  14.117, 639.776, 4018639.000, 0.462, 0.998, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=4096/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               4096, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 8.010, 3592.414, 1193.404,  88.190,   51.759,  12.003, 800.083, 10000000.000, 0.332, 0.999, 4.490 
page-size-builds/-DPS_I=32768 -DPS_L=512/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=512/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,                512, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,     -nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=32768 -DPS_L=8192/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 3.207, 3564.688, 1529.309, 115.349,   70.198,  14.050, 795.561, 4018639.000, 0.429, 0.997, 4.481 
page-size-builds/-DPS_I=32768 -DPS_L=8192/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 8.985, 4027.115, 1218.389, 108.990,   74.417,  13.170, 897.000, 10000000.000, 0.303, 0.998, 4.490 
page-size-builds/-DPS_I=32768 -DPS_L=8192/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.406, 2688.985, 1506.794,  78.919,   44.970,  16.589, 598.688, 4018639.000, 0.560, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.914, 3104.450, 1255.727,  57.725,   34.996,  13.383, 691.373, 10000000.000, 0.404, 1.000, 4.490 
page-size-builds/-DPS_I=32768 -DPS_L=8192/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.447, 2726.097, 1502.903,  78.358,   44.816,  16.462, 607.006, 4018639.000, 0.551, 0.997, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.976, 3133.088, 1255.475,  57.235,   35.103,  13.384, 697.612, 10000000.000, 0.401, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 1.727, 1930.607, 1892.018,  52.218,   21.522,  16.331, 429.837, 4018639.000, 0.980, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 5.115, 2297.148, 1237.229,  50.297,   26.381,  12.043, 511.474, 10000000.000, 0.539, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.315, 2578.391, 1260.290,  80.867,   47.339,  16.130, 574.068, 4018639.000, 0.489, 0.997, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.614, 2968.932, 1050.977,  67.627,   42.428,  13.881, 661.341, 10000000.000, 0.354, 1.000, 4.489 
page-size-builds/-DPS_I=32768 -DPS_L=8192/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.380, 2649.458, 1502.660,  78.676,   44.980,  16.452, 589.889, 4018639.000, 0.567, 0.996, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 7.129, 3197.932, 1255.507,  57.742,   35.267,  13.387, 712.381, 10000000.000, 0.393, 0.999, 4.489 
page-size-builds/-DPS_I=32768 -DPS_L=8192/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.515, 2803.158, 1541.012,  78.681,   44.933,  16.442, 624.176, 4018639.000, 0.550, 0.997, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 7.185, 3226.942, 1293.470,  57.704,   35.157,  13.376, 718.491, 10000000.000, 0.401, 1.000, 4.491 
page-size-builds/-DPS_I=32768 -DPS_L=8192/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.656, 2957.625, 1320.011,  99.980,   57.195,  14.280, 659.335, 4018639.000, 0.446, 0.997, 4.486 
page-size-builds/-DPS_I=32768 -DPS_L=8192/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,               32768,               8192, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 8.061, 3619.420, 1191.025,  90.895,   52.944,  12.139, 806.080, 10000000.000, 0.329, 1.000, 4.490 
page-size-builds/-DPS_I=4096 -DPS_L=1024/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,     -nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,     -nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,     -nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=1024/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               1024, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=4096 -DPS_L=16384/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,              16384, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 3.398, 3764.368, 1562.585, 119.381,   76.075,  13.759, 840.056, 4018639.000, 0.415, 0.993, 4.481 
page-size-builds/-DPS_I=4096 -DPS_L=16384/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,              16384, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 9.594, 4303.425, 1269.679, 107.759,   73.246,  13.116, 958.842, 10000000.000, 0.295, 0.999, 4.488 
page-size-builds/-DPS_I=4096 -DPS_L=16384/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,              16384, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.589, 2883.827, 1568.453,  85.464,   53.018,  16.615, 642.486, 4018639.000, 0.544, 0.997, 4.489 
page-size-builds/-DPS_I=4096 -DPS_L=16384/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,              16384, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.784, 3042.404, 1224.271,  50.946,   33.476,  13.324, 678.345, 10000000.000, 0.402, 1.000, 4.485 
page-size-builds/-DPS_I=4096 -DPS_L=16384/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,              16384, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 2.547, 2836.554, 1564.633,  85.605,   53.027,  16.632, 631.977, 4018639.000, 0.552, 0.997, 4.488 
page-size-builds/-DPS_I=4096 -DPS_L=16384/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,              16384, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 6.806, 3051.520, 1224.088,  51.080,   33.747,  13.347, 680.216, 10000000.000, 0.401, 0.999, 4.486 
page-size-builds/-DPS_I=4096 -DPS_L=16384/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,              16384, data/urls,   4268639,           0, ycsb_d_init,            8,      2,            100, -1.000000, 1.791, 2002.124, 2001.958,  47.812,   21.947,  16.785, 445.760, 4018639.000, 1.000, 1.000, 4.491 
page-size-builds/-DPS_I=4096 -DPS_L=16384/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,              16384, data/urls,   4268639,           0, ycsb_d,            8,      2,            100, -1.000000, 5.424, 2436.160, 1222.890,  44.929,   24.566,  11.951, 542.427, 10000000.000, 0.502, 1.000, 4.491 
